"domain","model","value","datatype"
"occupations","occupations ~ animals",0.0035161382009247,"permuted"
"occupations","occupations ~ foods",0.0032619362656959,"permuted"
"occupations","occupations ~ animals",0.0348578286813472,"permuted"
"occupations","occupations ~ foods",0.0153230890609464,"permuted"
"occupations","occupations ~ animals",0.124144468610592,"permuted"
"occupations","occupations ~ foods",0.00273487688319645,"permuted"
"occupations","occupations ~ animals",0.121475926277628,"permuted"
"occupations","occupations ~ foods",0.0281093350110077,"permuted"
"occupations","occupations ~ animals",0.0282955220312773,"permuted"
"occupations","occupations ~ foods",0.0365087784416603,"permuted"
"occupations","occupations ~ animals",0.0312434627362558,"permuted"
"occupations","occupations ~ foods",0.0247045659399273,"permuted"
"occupations","occupations ~ animals",0.0133685281310667,"permuted"
"occupations","occupations ~ foods",0.00323583634844433,"permuted"
"occupations","occupations ~ animals",0.0527934299316078,"permuted"
"occupations","occupations ~ foods",0.0487810371136712,"permuted"
"occupations","occupations ~ animals",0.0119155539802162,"permuted"
"occupations","occupations ~ foods",0.0410945250321004,"permuted"
"occupations","occupations ~ animals",0.0298935898591026,"permuted"
"occupations","occupations ~ foods",0.0062619721352896,"permuted"
"occupations","occupations ~ animals",0.0752729637677031,"permuted"
"occupations","occupations ~ foods",0.00692843039426185,"permuted"
"occupations","occupations ~ animals",0.000558659642930981,"permuted"
"occupations","occupations ~ foods",0.0858185231321654,"permuted"
"occupations","occupations ~ animals",0.00108691133578048,"permuted"
"occupations","occupations ~ foods",0.0526588926165946,"permuted"
"occupations","occupations ~ animals",0.0184320117224612,"permuted"
"occupations","occupations ~ foods",0.00189594600618624,"permuted"
"occupations","occupations ~ animals",0.016623427974263,"permuted"
"occupations","occupations ~ foods",0.0056917930280785,"permuted"
"occupations","occupations ~ animals",0.00912412977927198,"permuted"
"occupations","occupations ~ foods",0.00358021940715848,"permuted"
"occupations","occupations ~ animals",0.0232806561720963,"permuted"
"occupations","occupations ~ foods",0.0000655341864853127,"permuted"
"occupations","occupations ~ animals",0.182335386443403,"permuted"
"occupations","occupations ~ foods",0.0251447560792131,"permuted"
"occupations","occupations ~ animals",0.0483516967209338,"permuted"
"occupations","occupations ~ foods",0.00989484267531449,"permuted"
"occupations","occupations ~ animals",0.0340815421539611,"permuted"
"occupations","occupations ~ foods",0.0341923023653972,"permuted"
"occupations","occupations ~ animals",0.0672182287288488,"permuted"
"occupations","occupations ~ foods",0.00258817560153786,"permuted"
"occupations","occupations ~ animals",0.0315957025543689,"permuted"
"occupations","occupations ~ foods",0.109946552696515,"permuted"
"occupations","occupations ~ animals",0.000110682453222243,"permuted"
"occupations","occupations ~ foods",0.0158950938400939,"permuted"
"occupations","occupations ~ animals",0.00651578193095452,"permuted"
"occupations","occupations ~ foods",0.0281641844183246,"permuted"
"occupations","occupations ~ animals",0.019473672994231,"permuted"
"occupations","occupations ~ foods",0.00301552690921499,"permuted"
"occupations","occupations ~ animals",0.00684404050465676,"permuted"
"occupations","occupations ~ foods",0.077376167867909,"permuted"
"occupations","occupations ~ animals",0.0645080453010235,"permuted"
"occupations","occupations ~ foods",0.00959148751399371,"permuted"
"occupations","occupations ~ animals",0.0430374826305439,"permuted"
"occupations","occupations ~ foods",0.000635172569129654,"permuted"
"occupations","occupations ~ animals",0.0297489399737877,"permuted"
"occupations","occupations ~ foods",0.0030470175067359,"permuted"
"occupations","occupations ~ animals",0.144036317382766,"permuted"
"occupations","occupations ~ foods",0.000966696668073185,"permuted"
"occupations","occupations ~ animals",0.0193676946054897,"permuted"
"occupations","occupations ~ foods",0.00425515558979679,"permuted"
"occupations","occupations ~ animals",0.000329158381058695,"permuted"
"occupations","occupations ~ foods",0.00144765816659882,"permuted"
"occupations","occupations ~ animals",0.00149886607765439,"permuted"
"occupations","occupations ~ foods",0.0140543411043206,"permuted"
"occupations","occupations ~ animals",0.0441292947342485,"permuted"
"occupations","occupations ~ foods",0.000737789114358849,"permuted"
"occupations","occupations ~ animals",0.0372132003104969,"permuted"
"occupations","occupations ~ foods",0.0408027779115866,"permuted"
"occupations","occupations ~ animals",0.000575833456735893,"permuted"
"occupations","occupations ~ foods",0.00100968481321387,"permuted"
"occupations","occupations ~ animals",0.00655032141185277,"permuted"
"occupations","occupations ~ foods",0.016308170868851,"permuted"
"occupations","occupations ~ animals",0.0514264880177986,"permuted"
"occupations","occupations ~ foods",0.000199503498266398,"permuted"
"occupations","occupations ~ animals",0.012550394044224,"permuted"
"occupations","occupations ~ foods",0.05507139107343,"permuted"
"occupations","occupations ~ animals",0.000586211342975232,"permuted"
"occupations","occupations ~ foods",0.0241783675845488,"permuted"
"occupations","occupations ~ animals",0.000913885669320676,"permuted"
"occupations","occupations ~ foods",0.0508956095116193,"permuted"
"occupations","occupations ~ animals",0.0469180379044585,"permuted"
"occupations","occupations ~ foods",0.0214447314647164,"permuted"
"occupations","occupations ~ animals",0.00000345400486576023,"permuted"
"occupations","occupations ~ foods",0.0403702783178544,"permuted"
"occupations","occupations ~ animals",0.0020913394387028,"permuted"
"occupations","occupations ~ foods",0.00762268700242964,"permuted"
"occupations","occupations ~ animals",0.000478955970226524,"permuted"
"occupations","occupations ~ foods",0.0456510607371995,"permuted"
"occupations","occupations ~ animals",0.0000714066425922574,"permuted"
"occupations","occupations ~ foods",0.00312245680007253,"permuted"
"occupations","occupations ~ animals",0.0183447018582776,"permuted"
"occupations","occupations ~ foods",0.0000607406604226748,"permuted"
"occupations","occupations ~ animals",0.00031665895204696,"permuted"
"occupations","occupations ~ foods",0.000233906060832533,"permuted"
"occupations","occupations ~ animals",0.0064911829110344,"permuted"
"occupations","occupations ~ foods",0.0683909239093495,"permuted"
"occupations","occupations ~ animals",0.123323901135994,"permuted"
"occupations","occupations ~ foods",0.0222563591040206,"permuted"
"occupations","occupations ~ animals",0.0431770624266916,"permuted"
"occupations","occupations ~ foods",0.0307249482428613,"permuted"
"occupations","occupations ~ animals",0.000150371456310703,"permuted"
"occupations","occupations ~ foods",0.0845021321538189,"permuted"
"occupations","occupations ~ animals",0.251142330280531,"permuted"
"occupations","occupations ~ foods",0.059156554090592,"permuted"
"occupations","occupations ~ animals",0.0571540111835025,"permuted"
"occupations","occupations ~ foods",0.021895202096534,"permuted"
"occupations","occupations ~ animals",0.000952545126654819,"permuted"
"occupations","occupations ~ foods",0.0906019218074866,"permuted"
"occupations","occupations ~ animals",0.0364694786027294,"permuted"
"occupations","occupations ~ foods",0.0488951020162736,"permuted"
"occupations","occupations ~ animals",0.00807274295620006,"permuted"
"occupations","occupations ~ foods",0.00302992307516653,"permuted"
"occupations","occupations ~ animals",0.0278304532160775,"permuted"
"occupations","occupations ~ foods",0.0199378184551539,"permuted"
"occupations","occupations ~ animals",0.00529527517114191,"permuted"
"occupations","occupations ~ foods",0.000479466371433299,"permuted"
"occupations","occupations ~ animals",0.0124160748438897,"permuted"
"occupations","occupations ~ foods",0.0840975336673926,"permuted"
"occupations","occupations ~ animals",0.0772383435582211,"permuted"
"occupations","occupations ~ foods",0.0268203984126563,"permuted"
"occupations","occupations ~ animals",0.00561650358206708,"permuted"
"occupations","occupations ~ foods",0.0000000154160987348725,"permuted"
"occupations","occupations ~ animals",0.0000807881442369546,"permuted"
"occupations","occupations ~ foods",0.0233317767184872,"permuted"
"occupations","occupations ~ animals",0.0000227500330349509,"permuted"
"occupations","occupations ~ foods",0.0307115046950311,"permuted"
"occupations","occupations ~ animals",0.00326910407743234,"permuted"
"occupations","occupations ~ foods",0.00852619879865522,"permuted"
"occupations","occupations ~ animals",0.00077439427321502,"permuted"
"occupations","occupations ~ foods",0.0119852244248494,"permuted"
"occupations","occupations ~ animals",0.0640045078358563,"permuted"
"occupations","occupations ~ foods",0.0599459657316182,"permuted"
"occupations","occupations ~ animals",0.0276808945423072,"permuted"
"occupations","occupations ~ foods",0.00196978078665328,"permuted"
"occupations","occupations ~ animals",0.0772293924800683,"permuted"
"occupations","occupations ~ foods",0.0222949829766282,"permuted"
"occupations","occupations ~ animals",0.00589382150631861,"permuted"
"occupations","occupations ~ foods",0.0000807184544044396,"permuted"
"occupations","occupations ~ animals",0.0668483476376134,"permuted"
"occupations","occupations ~ foods",0.0043663866025223,"permuted"
"occupations","occupations ~ animals",0.000254726474724575,"permuted"
"occupations","occupations ~ foods",0.00332972339742209,"permuted"
"occupations","occupations ~ animals",0.00285809108093493,"permuted"
"occupations","occupations ~ foods",0.0786715863518081,"permuted"
"occupations","occupations ~ animals",0.0740098352217173,"permuted"
"occupations","occupations ~ foods",0.0254296541703464,"permuted"
"occupations","occupations ~ animals",0.00075669745483771,"permuted"
"occupations","occupations ~ foods",0.00785359643609417,"permuted"
"occupations","occupations ~ animals",0.0186269520087056,"permuted"
"occupations","occupations ~ foods",0.0104836552342455,"permuted"
"occupations","occupations ~ animals",0.0017402452962996,"permuted"
"occupations","occupations ~ foods",0.100514044826641,"permuted"
"occupations","occupations ~ animals",0.00751422183233712,"permuted"
"occupations","occupations ~ foods",0.0100630564384368,"permuted"
"occupations","occupations ~ animals",0.0162807692941957,"permuted"
"occupations","occupations ~ foods",0.00000368385297923362,"permuted"
"occupations","occupations ~ animals",0.00000746607213311001,"permuted"
"occupations","occupations ~ foods",0.00217132833375639,"permuted"
"occupations","occupations ~ animals",0.0158692723583462,"permuted"
"occupations","occupations ~ foods",0.0482853641401061,"permuted"
"occupations","occupations ~ animals",0.012937978627486,"permuted"
"occupations","occupations ~ foods",0.0102740262078191,"permuted"
"occupations","occupations ~ animals",0.0309715537692061,"permuted"
"occupations","occupations ~ foods",0.000442368694994817,"permuted"
"occupations","occupations ~ animals",0.000269237695442088,"permuted"
"occupations","occupations ~ foods",0.0218128491849122,"permuted"
"occupations","occupations ~ animals",0.0430319172237862,"permuted"
"occupations","occupations ~ foods",0.0850962185406862,"permuted"
"occupations","occupations ~ animals",0.0586470159896968,"permuted"
"occupations","occupations ~ foods",0.000105241751129353,"permuted"
"occupations","occupations ~ animals",0.00153736245010434,"permuted"
"occupations","occupations ~ foods",0.0150646583474272,"permuted"
"occupations","occupations ~ animals",0.0000609886150642143,"permuted"
"occupations","occupations ~ foods",0.0258711420509318,"permuted"
"occupations","occupations ~ animals",0.000358414041761031,"permuted"
"occupations","occupations ~ foods",0.0949100222989987,"permuted"
"occupations","occupations ~ animals",0.291156637771573,"permuted"
"occupations","occupations ~ foods",0.059295628779201,"permuted"
"occupations","occupations ~ animals",0.0112878716873933,"permuted"
"occupations","occupations ~ foods",0.00510770224798865,"permuted"
"occupations","occupations ~ animals",0.0245303088006036,"permuted"
"occupations","occupations ~ foods",0.0486461808812025,"permuted"
"occupations","occupations ~ animals",0.00796368833697263,"permuted"
"occupations","occupations ~ foods",0.00120641439040531,"permuted"
"occupations","occupations ~ animals",0.00121937307700613,"permuted"
"occupations","occupations ~ foods",0.00402379806907128,"permuted"
"occupations","occupations ~ animals",0.00149441494850233,"permuted"
"occupations","occupations ~ foods",0.000526770382292575,"permuted"
"occupations","occupations ~ animals",0.282617405324481,"permuted"
"occupations","occupations ~ foods",0.0535884590436249,"permuted"
"occupations","occupations ~ animals",0.00303715462562799,"permuted"
"occupations","occupations ~ foods",0.0388111154099287,"permuted"
"occupations","occupations ~ animals",0.089644124013256,"permuted"
"occupations","occupations ~ foods",0.0000226727436698615,"permuted"
"occupations","occupations ~ animals",0.0205344042024342,"permuted"
"occupations","occupations ~ foods",0.0668624404236324,"permuted"
"occupations","occupations ~ animals",0.00400532729616749,"permuted"
"occupations","occupations ~ foods",0.0914600663048847,"permuted"
"occupations","occupations ~ animals",0.000963766102282763,"permuted"
"occupations","occupations ~ foods",0.080788376719668,"permuted"
"occupations","occupations ~ animals",0.00519889884470705,"permuted"
"occupations","occupations ~ foods",0.219183499055441,"permuted"
"occupations","occupations ~ animals",0.0053765127035649,"permuted"
"occupations","occupations ~ foods",0.00973139139563927,"permuted"
"occupations","occupations ~ animals",0.0983926055359063,"permuted"
"occupations","occupations ~ foods",0.000263370325355602,"permuted"
"occupations","occupations ~ animals",0.0121608816267818,"permuted"
"occupations","occupations ~ foods",0.118918270353754,"permuted"
"occupations","occupations ~ animals",0.034913528748158,"permuted"
"occupations","occupations ~ foods",0.00132868144135844,"permuted"
"occupations","occupations ~ animals",0.00719290294920638,"permuted"
"occupations","occupations ~ foods",0.00111439389725668,"permuted"
"occupations","occupations ~ animals",0.00521073490767362,"permuted"
"occupations","occupations ~ foods",0.0723722923007873,"permuted"
"occupations","occupations ~ animals",0.000522204034874269,"permuted"
"occupations","occupations ~ foods",0.0404629020072099,"permuted"
"occupations","occupations ~ animals",0.0230636083321001,"permuted"
"occupations","occupations ~ foods",0.0127528333541007,"permuted"
"occupations","occupations ~ animals",0.170392431821734,"permuted"
"occupations","occupations ~ foods",0.0880767569549818,"permuted"
"occupations","occupations ~ animals",0.0465797738879526,"permuted"
"occupations","occupations ~ foods",0.226281533165666,"permuted"
"occupations","occupations ~ animals",0.013865031837218,"permuted"
"occupations","occupations ~ foods",0.00606870455588295,"permuted"
"occupations","occupations ~ animals",0.0149583998126796,"permuted"
"occupations","occupations ~ foods",0.0576290578994428,"permuted"
"occupations","occupations ~ animals",0.0192080407581583,"permuted"
"occupations","occupations ~ foods",0.00595172691831772,"permuted"
"occupations","occupations ~ animals",0.0574028550617583,"permuted"
"occupations","occupations ~ foods",0.00680214313859991,"permuted"
"occupations","occupations ~ animals",0.0569994374572901,"permuted"
"occupations","occupations ~ foods",0.02100000683754,"permuted"
"occupations","occupations ~ animals",0.00202262084102264,"permuted"
"occupations","occupations ~ foods",0.00412721581558453,"permuted"
"occupations","occupations ~ animals",0.0782185818340277,"permuted"
"occupations","occupations ~ foods",0.000927810418592358,"permuted"
"occupations","occupations ~ animals",0.0629805961675479,"permuted"
"occupations","occupations ~ foods",0.0119300112616287,"permuted"
"occupations","occupations ~ animals",0.0183694070778275,"permuted"
"occupations","occupations ~ foods",0.0245371879820661,"permuted"
"occupations","occupations ~ animals",0.0589115781798582,"permuted"
"occupations","occupations ~ foods",0.0273546186111367,"permuted"
"occupations","occupations ~ animals",0.00108272419343719,"permuted"
"occupations","occupations ~ foods",0.00195869095895052,"permuted"
"occupations","occupations ~ animals",0.00146085915790025,"permuted"
"occupations","occupations ~ foods",0.0474996550605679,"permuted"
"occupations","occupations ~ animals",0.00329552532075279,"permuted"
"occupations","occupations ~ foods",0.0976256789252393,"permuted"
"occupations","occupations ~ animals",0.0000157238695122766,"permuted"
"occupations","occupations ~ foods",0.00211877169823772,"permuted"
"occupations","occupations ~ animals",0.000074036204372639,"permuted"
"occupations","occupations ~ foods",0.00879938996374523,"permuted"
"occupations","occupations ~ animals",0.0914461399102749,"permuted"
"occupations","occupations ~ foods",0.0247992110868323,"permuted"
"occupations","occupations ~ animals",0.050091709522679,"permuted"
"occupations","occupations ~ foods",0.00829122758783635,"permuted"
"occupations","occupations ~ animals",0.000583641623586847,"permuted"
"occupations","occupations ~ foods",0.000776734224740053,"permuted"
"occupations","occupations ~ animals",0.11750263701424,"permuted"
"occupations","occupations ~ foods",0.00581192309694642,"permuted"
"occupations","occupations ~ animals",0.00166193564745285,"permuted"
"occupations","occupations ~ foods",0.0114139743501579,"permuted"
"occupations","occupations ~ animals",0.168489650488651,"permuted"
"occupations","occupations ~ foods",0.0582916302845242,"permuted"
"occupations","occupations ~ animals",0.0561467003413331,"permuted"
"occupations","occupations ~ foods",0.0555765882092299,"permuted"
"occupations","occupations ~ animals",0.110212129106367,"permuted"
"occupations","occupations ~ foods",0.00475919870537635,"permuted"
"occupations","occupations ~ animals",0.0181686047801195,"permuted"
"occupations","occupations ~ foods",0.0118105091658377,"permuted"
"occupations","occupations ~ animals",0.07930996746072,"permuted"
"occupations","occupations ~ foods",0.0318398255543304,"permuted"
"occupations","occupations ~ animals",0.146247825031638,"permuted"
"occupations","occupations ~ foods",0.00301316778259434,"permuted"
"occupations","occupations ~ animals",0.0211579677963758,"permuted"
"occupations","occupations ~ foods",0.142722112106999,"permuted"
"occupations","occupations ~ animals",0.00130205755634101,"permuted"
"occupations","occupations ~ foods",0.0163235515794523,"permuted"
"occupations","occupations ~ animals",0.135142279491887,"permuted"
"occupations","occupations ~ foods",0.0696123518878481,"permuted"
"occupations","occupations ~ animals",0.000781696181923594,"permuted"
"occupations","occupations ~ foods",0.000269658447630139,"permuted"
"occupations","occupations ~ animals",0.0680592775647098,"permuted"
"occupations","occupations ~ foods",0.0156039334534426,"permuted"
"occupations","occupations ~ animals",0.106563860871677,"permuted"
"occupations","occupations ~ foods",0.140026313678627,"permuted"
"occupations","occupations ~ animals",0.0132679265244597,"permuted"
"occupations","occupations ~ foods",0.0123303678152646,"permuted"
"occupations","occupations ~ animals",0.0524299145616764,"permuted"
"occupations","occupations ~ foods",0.0163970720782787,"permuted"
"occupations","occupations ~ animals",0.0168165680587782,"permuted"
"occupations","occupations ~ foods",0.0167160501569596,"permuted"
"occupations","occupations ~ animals",0.0702609814829572,"permuted"
"occupations","occupations ~ foods",0.0105136261906776,"permuted"
"occupations","occupations ~ animals",0.00700645844501316,"permuted"
"occupations","occupations ~ foods",0.0365434366453508,"permuted"
"occupations","occupations ~ animals",0.0132945354321152,"permuted"
"occupations","occupations ~ foods",0.00943087112126361,"permuted"
"occupations","occupations ~ animals",0.000545311298847549,"permuted"
"occupations","occupations ~ foods",0.000138537837096883,"permuted"
"occupations","occupations ~ animals",0.220526562112652,"permuted"
"occupations","occupations ~ foods",0.0253065434340166,"permuted"
"occupations","occupations ~ animals",0.000922442773637996,"permuted"
"occupations","occupations ~ foods",0.00309010177805055,"permuted"
"occupations","occupations ~ animals",0.0984124712645415,"permuted"
"occupations","occupations ~ foods",0.00334412021120983,"permuted"
"occupations","occupations ~ animals",0.0709026191238978,"permuted"
"occupations","occupations ~ foods",0.110583036960508,"permuted"
"occupations","occupations ~ animals",0.00103049972383877,"permuted"
"occupations","occupations ~ foods",0.00177257355021841,"permuted"
"occupations","occupations ~ animals",0.0000130152922017614,"permuted"
"occupations","occupations ~ foods",0.0464205167691864,"permuted"
"occupations","occupations ~ animals",0.173453916731024,"permuted"
"occupations","occupations ~ foods",0.0122764507156621,"permuted"
"occupations","occupations ~ animals",0.0000846246647721347,"permuted"
"occupations","occupations ~ foods",0.0000175802456546826,"permuted"
"occupations","occupations ~ animals",0.00836387160777378,"permuted"
"occupations","occupations ~ foods",0.00994558857230961,"permuted"
"occupations","occupations ~ animals",0.101902020817696,"permuted"
"occupations","occupations ~ foods",0.00928413277736097,"permuted"
"occupations","occupations ~ animals",0.0424095640896448,"permuted"
"occupations","occupations ~ foods",0.00122470334530388,"permuted"
"occupations","occupations ~ animals",0.0619218382352799,"permuted"
"occupations","occupations ~ foods",0.0366275992373951,"permuted"
"occupations","occupations ~ animals",0.0281553222328756,"permuted"
"occupations","occupations ~ foods",0.0432709412226938,"permuted"
"occupations","occupations ~ animals",0.00929983221049746,"permuted"
"occupations","occupations ~ foods",0.0695555237408587,"permuted"
"occupations","occupations ~ animals",0.0185395808226807,"permuted"
"occupations","occupations ~ foods",0.00860554537388421,"permuted"
"occupations","occupations ~ animals",0.000113521083626081,"permuted"
"occupations","occupations ~ foods",0.0514145068623299,"permuted"
"occupations","occupations ~ animals",0.00828295491263651,"permuted"
"occupations","occupations ~ foods",0.00154534438924876,"permuted"
"occupations","occupations ~ animals",0.0234874534163384,"permuted"
"occupations","occupations ~ foods",0.00715091060722603,"permuted"
"occupations","occupations ~ animals",0.0192235220139463,"permuted"
"occupations","occupations ~ foods",0.164484360664542,"permuted"
"occupations","occupations ~ animals",0.0309525166512696,"permuted"
"occupations","occupations ~ foods",0.0560925768730395,"permuted"
"occupations","occupations ~ animals",0.00413835470977669,"permuted"
"occupations","occupations ~ foods",0.0295795773855354,"permuted"
"occupations","occupations ~ animals",0.010852567310677,"permuted"
"occupations","occupations ~ foods",0.0154091968222862,"permuted"
"occupations","occupations ~ animals",0.000322067159461894,"permuted"
"occupations","occupations ~ foods",0.0494040920274854,"permuted"
"occupations","occupations ~ animals",0.0673046612538379,"permuted"
"occupations","occupations ~ foods",0.0715415784775638,"permuted"
"occupations","occupations ~ animals",0.0104868880654516,"permuted"
"occupations","occupations ~ foods",0.0113386419982349,"permuted"
"occupations","occupations ~ animals",0.0482288288118239,"permuted"
"occupations","occupations ~ foods",0.0252562732674378,"permuted"
"occupations","occupations ~ animals",0.00998047188107413,"permuted"
"occupations","occupations ~ foods",0.049622438708355,"permuted"
"occupations","occupations ~ animals",0.00587838313481413,"permuted"
"occupations","occupations ~ foods",0.0475486317977764,"permuted"
"occupations","occupations ~ animals",0.0176431822990259,"permuted"
"occupations","occupations ~ foods",0.00173521614635518,"permuted"
"occupations","occupations ~ animals",0.0612042020221109,"permuted"
"occupations","occupations ~ foods",0.0575460576489108,"permuted"
"occupations","occupations ~ animals",0.0343749307117535,"permuted"
"occupations","occupations ~ foods",0.0011254231413656,"permuted"
"occupations","occupations ~ animals",0.00706885514757148,"permuted"
"occupations","occupations ~ foods",0.00401318221789773,"permuted"
"occupations","occupations ~ animals",0.0642677341938845,"permuted"
"occupations","occupations ~ foods",0.0000135022705448116,"permuted"
"occupations","occupations ~ animals",0.00245572174797666,"permuted"
"occupations","occupations ~ foods",0.0432851710894028,"permuted"
"occupations","occupations ~ animals",0.000206697256685245,"permuted"
"occupations","occupations ~ foods",0.00282911137537874,"permuted"
"occupations","occupations ~ animals",0.0168767040397461,"permuted"
"occupations","occupations ~ foods",0.000210844974001134,"permuted"
"occupations","occupations ~ animals",0.0155182743667872,"permuted"
"occupations","occupations ~ foods",0.043664503870061,"permuted"
"occupations","occupations ~ animals",0.013001438976946,"permuted"
"occupations","occupations ~ foods",0.00681416054840939,"permuted"
"occupations","occupations ~ animals",0.046690933918662,"permuted"
"occupations","occupations ~ foods",0.104547053389563,"permuted"
"occupations","occupations ~ animals",0.0328630881104344,"permuted"
"occupations","occupations ~ foods",0.00518319136068364,"permuted"
"occupations","occupations ~ animals",0.0218462151858947,"permuted"
"occupations","occupations ~ foods",0.0190437678491884,"permuted"
"occupations","occupations ~ animals",0.0193249934863138,"permuted"
"occupations","occupations ~ foods",0.0333386643632024,"permuted"
"occupations","occupations ~ animals",0.00252682627490393,"permuted"
"occupations","occupations ~ foods",0.00647974742515378,"permuted"
"occupations","occupations ~ animals",0.0422881762848338,"permuted"
"occupations","occupations ~ foods",0.0172763695462643,"permuted"
"occupations","occupations ~ animals",0.00127520898428649,"permuted"
"occupations","occupations ~ foods",0.0514809720471085,"permuted"
"occupations","occupations ~ animals",0.00137240956753377,"permuted"
"occupations","occupations ~ foods",0.000503424205608709,"permuted"
"occupations","occupations ~ animals",0.00384778800416547,"permuted"
"occupations","occupations ~ foods",0.0271520377669563,"permuted"
"occupations","occupations ~ animals",0.153462369960353,"permuted"
"occupations","occupations ~ foods",0.0452238181679136,"permuted"
"occupations","occupations ~ animals",0.00980934647892181,"permuted"
"occupations","occupations ~ foods",0.00199395924483923,"permuted"
"occupations","occupations ~ animals",0.0529231161766326,"permuted"
"occupations","occupations ~ foods",0.0175490373108959,"permuted"
"occupations","occupations ~ animals",0.0184729736452228,"permuted"
"occupations","occupations ~ foods",0.00761748112153404,"permuted"
"occupations","occupations ~ animals",0.0326327055604704,"permuted"
"occupations","occupations ~ foods",0.127758110681642,"permuted"
"occupations","occupations ~ animals",0.0174216991747036,"permuted"
"occupations","occupations ~ foods",0.00719762805058653,"permuted"
"occupations","occupations ~ animals",0.0000848675591708851,"permuted"
"occupations","occupations ~ foods",0.0597063873502161,"permuted"
"occupations","occupations ~ animals",0.114258634882089,"permuted"
"occupations","occupations ~ foods",0.0212330298172323,"permuted"
"occupations","occupations ~ animals",0.0277688142393296,"permuted"
"occupations","occupations ~ foods",0.0648126290004893,"permuted"
"occupations","occupations ~ animals",0.0542759920952865,"permuted"
"occupations","occupations ~ foods",0.0276778166424916,"permuted"
"occupations","occupations ~ animals",0.0139460729717326,"permuted"
"occupations","occupations ~ foods",0.0750574543334471,"permuted"
"occupations","occupations ~ animals",0.00222740352441869,"permuted"
"occupations","occupations ~ foods",0.00880467773264307,"permuted"
"occupations","occupations ~ animals",0.184432721231972,"permuted"
"occupations","occupations ~ foods",0.0229814502930772,"permuted"
"occupations","occupations ~ animals",0.0104545988814621,"permuted"
"occupations","occupations ~ foods",0.0733024060829656,"permuted"
"occupations","occupations ~ animals",0.0026302642201611,"permuted"
"occupations","occupations ~ foods",0.0805548741273329,"permuted"
"occupations","occupations ~ animals",0.013663650368031,"permuted"
"occupations","occupations ~ foods",0.0177618298397392,"permuted"
"occupations","occupations ~ animals",0.0013964712649015,"permuted"
"occupations","occupations ~ foods",0.00789554060882018,"permuted"
"occupations","occupations ~ animals",0.0334886805277225,"permuted"
"occupations","occupations ~ foods",0.0290967826776293,"permuted"
"occupations","occupations ~ animals",0.0201589385364881,"permuted"
"occupations","occupations ~ foods",0.0270881417271832,"permuted"
"occupations","occupations ~ animals",0.0020595652189868,"permuted"
"occupations","occupations ~ foods",0.0116869446299816,"permuted"
"occupations","occupations ~ animals",0.0399423731906687,"permuted"
"occupations","occupations ~ foods",0.000534894784186685,"permuted"
"occupations","occupations ~ animals",0.0435261105695943,"permuted"
"occupations","occupations ~ foods",0.000901302281697351,"permuted"
"occupations","occupations ~ animals",0.0158430038517349,"permuted"
"occupations","occupations ~ foods",0.00457358490842391,"permuted"
"occupations","occupations ~ animals",0.112985537129331,"permuted"
"occupations","occupations ~ foods",0.0834590316280701,"permuted"
"occupations","occupations ~ animals",0.0017170651940093,"permuted"
"occupations","occupations ~ foods",0.106761642964997,"permuted"
"occupations","occupations ~ animals",0.0524643512710114,"permuted"
"occupations","occupations ~ foods",0.0899095490410949,"permuted"
"occupations","occupations ~ animals",0.0494658714849315,"permuted"
"occupations","occupations ~ foods",0.0308588432882163,"permuted"
"occupations","occupations ~ animals",0.059678163361788,"permuted"
"occupations","occupations ~ foods",0.102229896707173,"permuted"
"occupations","occupations ~ animals",0.120623854224326,"permuted"
"occupations","occupations ~ foods",0.00540074066301971,"permuted"
"occupations","occupations ~ animals",0.0476852729910069,"permuted"
"occupations","occupations ~ foods",0.00331796193074236,"permuted"
"occupations","occupations ~ animals",0.00915190542926322,"permuted"
"occupations","occupations ~ foods",0.00340907855698039,"permuted"
"occupations","occupations ~ animals",0.000578301212461092,"permuted"
"occupations","occupations ~ foods",0.179642544885012,"permuted"
"occupations","occupations ~ animals",0.00220401220005165,"permuted"
"occupations","occupations ~ foods",0.108799939504896,"permuted"
"occupations","occupations ~ animals",0.00296580676923888,"permuted"
"occupations","occupations ~ foods",0.0140614080441018,"permuted"
"occupations","occupations ~ animals",0.23558920759113,"permuted"
"occupations","occupations ~ foods",0.0150812994703092,"permuted"
"occupations","occupations ~ animals",0.00308919002291878,"permuted"
"occupations","occupations ~ foods",0.0585778154804852,"permuted"
"occupations","occupations ~ animals",0.001496403049718,"permuted"
"occupations","occupations ~ foods",0.0000286491644146907,"permuted"
"occupations","occupations ~ animals",0.0529673964671087,"permuted"
"occupations","occupations ~ foods",0.00214029754548331,"permuted"
"occupations","occupations ~ animals",0.105053122348671,"permuted"
"occupations","occupations ~ foods",0.0216365461555796,"permuted"
"occupations","occupations ~ animals",0.00899257478954411,"permuted"
"occupations","occupations ~ foods",0.0317556677904497,"permuted"
"occupations","occupations ~ animals",0.00324429133151082,"permuted"
"occupations","occupations ~ foods",0.0184011998062285,"permuted"
"occupations","occupations ~ animals",0.000670363240167935,"permuted"
"occupations","occupations ~ foods",0.00240258788801189,"permuted"
"occupations","occupations ~ animals",0.0585726333633801,"permuted"
"occupations","occupations ~ foods",0.0634909199178937,"permuted"
"occupations","occupations ~ animals",0.00301894227126969,"permuted"
